Name,coder,Merged,env_a,comma_a,emp_a,div_a,con_a,cg_a,hr_a,env_s,comm_s,emp_s,div_s,con_s,cg_s,hr_s,csr
Raudel Puerto-Espino,3,cost_sl_2009-3,7,1,1,1,1,1,1,7,1,1,1,1,1,1,6
Raudel Puerto-Espino,3,cost_sl_2009-4,1,1,1,1,1,1,1,1,1,3,1,1,4,1,3
Raudel Puerto-Espino,3,cpb_sl_2009-10,5,6,2,1,1,1,1,1,1,1,1,1,1,1,5
Raudel Puerto-Espino,3,cpb_sl_2009-11,1,1,1,1,1,1,1,1,1,4,1,4,4,1,3
Raudel Puerto-Espino,3,cpb_sl_2009-9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,csc_sl_2007-1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,4
Raudel Puerto-Espino,3,csc_sl_2007-2,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2
Raudel Puerto-Espino,3,csc_sl_2007-3,1,1,1,1,1,1,1,1,1,4,1,1,4,1,3
Raudel Puerto-Espino,3,cskeq_sl_2002-1,1,1,1,1,1,4,1,1,1,1,1,1,4,1,4
Raudel Puerto-Espino,3,cskeq_sl_2003-1,1,1,1,1,1,4,1,1,1,1,1,1,5,1,4
Raudel Puerto-Espino,3,cskeq_sl_2013-1,1,1,1,1,1,1,1,3,3,3,1,3,3,1,3
Raudel Puerto-Espino,3,csl_sl_2005-1,1,1,1,1,1,1,1,1,1,1,1,4,4,1,4
Raudel Puerto-Espino,3,csl_sl_2005-2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3
Raudel Puerto-Espino,3,cst_sl_2005-1,1,7,1,1,1,1,1,1,1,1,1,1,3,1,6
Raudel Puerto-Espino,3,cst_sl_2015-1,1,7,1,1,1,1,1,1,1,1,1,1,1,1,5
Raudel Puerto-Espino,3,csx_sl_2011-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Raudel Puerto-Espino,3,csx_sl_2011-2,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,csx_sl_2011-3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,csx_sl_2011-4,1,1,1,1,1,1,1,4,3,3,1,3,3,1,4
Raudel Puerto-Espino,3,csx_sl_2011-5,1,1,1,1,1,1,1,1,4,2,1,1,1,1,4
Raudel Puerto-Espino,3,csx_sl_2011-6,1,1,1,1,1,1,1,5,3,1,1,1,1,1,4
Raudel Puerto-Espino,3,csx_sl_2011-7,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4
Raudel Puerto-Espino,3,ctsh_sl_2001-1,1,1,1,1,4,1,1,1,1,1,1,4,4,1,4
Raudel Puerto-Espino,3,ctsh_sl_2001-2,1,1,1,1,1,1,1,1,1,1,1,4,5,1,4
Raudel Puerto-Espino,3,ctsh_sl_2001-3,1,1,1,1,1,1,1,1,1,5,1,1,3,1,5
Raudel Puerto-Espino,3,ctsh_sl_2001-4,1,1,1,1,1,1,1,1,1,5,1,1,3,1,4
Raudel Puerto-Espino,3,ctsh_sl_2001-5,1,1,1,1,1,5,1,1,1,1,1,4,1,1,5
Raudel Puerto-Espino,3,ctsh_sl_2015-1,1,1,1,1,1,2,1,1,1,1,1,1,4,1,1
Raudel Puerto-Espino,3,ctsh_sl_2015-2,1,1,1,1,1,1,1,1,1,1,1,4,1,1,3
Raudel Puerto-Espino,3,ctsh_sl_2015-3,1,1,1,1,4,1,1,1,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,ctsh_sl_2015-4,1,1,1,1,1,3,1,1,1,1,1,1,2,1,3
Raudel Puerto-Espino,3,ctsh_sl_2015-5,1,1,1,1,1,6,1,1,1,1,1,1,1,1,5
Raudel Puerto-Espino,3,ctsh_sl_2015-6,1,1,1,1,1,1,1,1,1,1,1,3,4,1,4
Raudel Puerto-Espino,3,cvgyq_sl_2009-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,5
Raudel Puerto-Espino,3,cvgyq_sl_2009-10,6,1,1,1,1,1,1,1,1,1,1,1,1,1,5
Raudel Puerto-Espino,3,cvgyq_sl_2009-11,5,5,1,1,1,1,1,1,1,1,1,1,1,1,5
Raudel Puerto-Espino,3,cvgyq_sl_2009-2,5,1,1,1,1,1,1,1,1,1,1,1,1,1,5
Raudel Puerto-Espino,3,cvgyq_sl_2009-3,1,1,1,1,1,4,1,1,1,1,1,1,4,1,4
Raudel Puerto-Espino,3,cvgyq_sl_2009-4,1,1,1,1,1,1,1,5,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,cvgyq_sl_2009-5,1,1,1,1,1,1,1,5,1,1,1,1,1,1,5
Raudel Puerto-Espino,3,cvgyq_sl_2009-6,1,1,1,1,1,5,1,1,1,1,1,1,1,1,5
Raudel Puerto-Espino,3,cvgyq_sl_2009-7,1,1,4,1,1,1,1,1,1,4,1,1,1,1,4
Raudel Puerto-Espino,3,cvgyq_sl_2009-8,1,4,1,1,1,1,1,1,4,1,1,1,1,1,4
Raudel Puerto-Espino,3,cvgyq_sl_2009-9,4,1,1,1,1,1,1,5,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,cvx_sl_2012-1,6,1,4,1,1,1,1,1,1,1,1,1,1,1,5
Raudel Puerto-Espino,3,cvx_sl_2012-2,1,1,1,1,1,1,1,1,4,1,1,1,1,1,2
Raudel Puerto-Espino,3,cvx_sl_2012-3,1,7,1,1,1,1,1,1,1,1,1,1,1,1,6
Raudel Puerto-Espino,3,cvx_sl_2012-4,1,1,1,1,1,1,1,5,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,d_sl_2012-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Raudel Puerto-Espino,3,d_sl_2012-2,1,1,1,1,1,1,1,1,1,4,1,1,4,1,4
Raudel Puerto-Espino,3,d_sl_2012-3,1,1,4,1,1,1,1,1,1,4,1,1,1,1,4
Raudel Puerto-Espino,3,d_sl_2012-4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,3
Raudel Puerto-Espino,3,d_sl_2012-5,3,1,1,1,1,1,1,4,1,1,1,1,1,1,3
Raudel Puerto-Espino,3,d_sl_2012-6,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2
Raudel Puerto-Espino,3,d_sl_2012-7,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3
Raudel Puerto-Espino,3,d_sl_2012-8,2,1,1,1,1,1,1,3,1,1,1,1,1,1,3
Raudel Puerto-Espino,3,d_sl_2012-9,1,1,1,1,1,1,1,3,1,1,1,1,1,1,3
Raudel Puerto-Espino,3,de_sl_2012-1,1,1,1,1,3,3,1,1,1,1,1,3,1,1,3
Raudel Puerto-Espino,3,de_sl_2012-10,1,1,1,1,1,1,1,1,1,4,1,1,5,1,4
Raudel Puerto-Espino,3,de_sl_2012-2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2
Raudel Puerto-Espino,3,de_sl_2012-3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Raudel Puerto-Espino,3,de_sl_2012-4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2
Raudel Puerto-Espino,3,de_sl_2012-5,3,6,3,1,1,1,1,1,1,1,1,1,1,1,6
Raudel Puerto-Espino,3,de_sl_2012-6,1,5,1,1,1,1,1,1,1,1,1,1,1,1,5
Raudel Puerto-Espino,3,de_sl_2012-7,1,4,1,1,1,1,1,1,1,1,1,1,1,1,1
Raudel Puerto-Espino,3,de_sl_2012-8,1,1,4,1,1,1,1,1,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,de_sl_2012-9,1,1,1,1,1,5,1,1,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,dg_sl_2014-1,1,6,1,1,1,1,1,1,1,1,1,1,1,1,5
Raudel Puerto-Espino,3,dg_sl_2014-2,1,1,1,1,1,1,1,1,1,6,1,1,1,1,5
Raudel Puerto-Espino,3,dhi_sl_2006-1,1,1,6,1,1,1,1,1,1,6,1,1,1,1,6
Raudel Puerto-Espino,3,dhi_sl_2006-2,1,1,1,1,1,1,1,1,1,5,1,1,5,1,4
Raudel Puerto-Espino,3,dhr_sl_2004-1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,4
Raudel Puerto-Espino,3,dhr_sl_2004-2,1,1,1,1,1,1,1,1,1,5,1,1,4,1,5
Raudel Puerto-Espino,3,dhr_sl_2011-1,1,1,1,1,1,5,1,1,1,1,1,4,1,1,5
Raudel Puerto-Espino,3,dhr_sl_2011-2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3
Raudel Puerto-Espino,3,dhr_sl_2011-3,1,1,1,1,1,1,1,1,1,5,1,3,1,1,3
Raudel Puerto-Espino,3,dis_sl_2000-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,dis_sl_2000-2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4
Raudel Puerto-Espino,3,dis_sl_2000-3,1,1,1,1,1,1,1,1,1,1,1,4,4,1,4
Raudel Puerto-Espino,3,dis_sl_2000-4,1,1,1,1,1,1,1,1,1,6,1,1,1,1,6
Raudel Puerto-Espino,3,dish_sl_2004-1,1,1,1,1,1,1,1,1,1,2,1,1,4,1,2
Raudel Puerto-Espino,3,dish_sl_2006-1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2
Raudel Puerto-Espino,3,dish_sl_2006-2,1,1,1,1,1,5,1,1,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,dlph_sl_2014-1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,4
Raudel Puerto-Espino,3,dlph_sl_2014-2,1,1,1,1,1,1,1,2,4,4,4,4,4,4,4
Raudel Puerto-Espino,3,dlph_sl_2014-3,1,1,3,1,1,1,1,1,1,4,1,1,1,1,3
Raudel Puerto-Espino,3,dltr_sl_2012-1,1,1,1,1,1,4,1,1,1,1,1,3,1,1,3
Raudel Puerto-Espino,3,dltr_sl_2012-2,1,1,1,1,1,4,1,1,1,4,1,1,1,1,4
Raudel Puerto-Espino,3,dltr_sl_2012-3,1,1,1,1,1,6,1,1,1,1,1,1,1,1,5
Raudel Puerto-Espino,3,dltr_sl_2012-4,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5
Raudel Puerto-Espino,3,dltr_sl_2012-5,1,1,1,1,1,1,1,1,1,6,1,1,1,1,5
Raudel Puerto-Espino,3,dov_sl_2003-1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,dov_sl_2003-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Raudel Puerto-Espino,3,dov_sl_2003-3,1,1,1,1,1,2,1,1,1,1,1,1,3,1,2
Raudel Puerto-Espino,3,dov_sl_2003-4,1,1,1,1,1,1,1,1,1,5,1,1,4,1,4
Raudel Puerto-Espino,3,dov_sl_2008-1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,4
Raudel Puerto-Espino,3,dov_sl_2008-2,1,1,1,1,1,1,1,1,1,5,1,3,4,1,4
Raudel Puerto-Espino,3,dov_sl_2008-3,1,1,1,1,1,3,1,1,1,3,1,1,3,1,3
Raudel Puerto-Espino,3,dow_sl_2002-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Raudel Puerto-Espino,3,dow_sl_2002-2,4,1,4,1,1,3,1,1,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,dow_sl_2002-3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2
Raudel Puerto-Espino,3,dow_sl_2002-4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2
Raudel Puerto-Espino,3,dow_sl_2002-5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Raudel Puerto-Espino,3,dow_sl_2006-1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,dow_sl_2006-2,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,dow_sl_2006-3,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,dow_sl_2006-4,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,dow_sl_2006-5,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3
Raudel Puerto-Espino,3,dow_sl_2006-6,1,1,1,1,1,3,1,4,4,1,1,1,4,1,4
Raudel Puerto-Espino,3,dow_sl_2006-7,1,1,1,1,1,1,1,1,1,5,1,1,1,1,4
Raudel Puerto-Espino,3,dow_sl_2006-8,1,1,1,1,1,1,1,1,1,6,1,1,1,1,4
Raudel Puerto-Espino,3,dri_2012-1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3
Raudel Puerto-Espino,3,dri_2012-2,1,1,1,1,1,4,1,1,1,1,1,1,1,1,3
Raudel Puerto-Espino,3,dri_2012-3,1,1,4,1,1,1,1,1,1,3,1,1,1,1,4
Raudel Puerto-Espino,3,dri_2012-4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3
Raudel Puerto-Espino,3,dri_2012-5,1,5,1,1,1,1,1,1,4,1,1,1,1,1,5
Raudel Puerto-Espino,3,dri_2012-6,1,1,1,1,1,5,1,1,1,1,1,1,1,1,5
Raudel Puerto-Espino,3,dri_2012-7,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3
Raudel Puerto-Espino,3,el_sl_2007-3,1,1,1,1,1,5,1,1,1,1,1,1,1,1,3
Raudel Puerto-Espino,3,el_sl_2007-4,1,1,4,1,1,1,1,1,1,1,1,1,3,1,4
Raudel Puerto-Espino,3,el_sl_2007-5,1,5,1,1,1,1,1,1,1,1,1,1,1,1,5
Raudel Puerto-Espino,3,el_sl_2007-6,3,1,1,1,1,1,1,1,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,el_sl_2007-7,1,1,1,1,1,5,1,1,1,1,1,1,1,1,5
Raudel Puerto-Espino,3,el_sl_2007-8,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3
Raudel Puerto-Espino,3,emc_sl_2013-1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,emc_sl_2013-2,1,1,1,1,1,4,1,1,1,1,1,1,1,1,3
Raudel Puerto-Espino,3,emn_sl_2012-1,1,1,1,1,1,1,1,1,1,1,1,3,3,1,3
Raudel Puerto-Espino,3,emn_sl_2012-2,4,1,1,1,1,3,1,1,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,emn_sl_2012-3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,3
Raudel Puerto-Espino,3,emn_sl_2012-4,1,1,5,1,1,4,1,1,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,emn_sl_2012-5,1,1,1,1,1,1,1,1,1,6,1,1,1,1,5
Raudel Puerto-Espino,3,es_sl_2008-1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,3
Raudel Puerto-Espino,3,es_sl_2008-10,1,6,1,1,1,1,1,1,1,1,1,1,1,1,6
Raudel Puerto-Espino,3,es_sl_2008-11,1,1,1,1,1,1,1,5,1,1,1,1,1,1,5
Raudel Puerto-Espino,3,es_sl_2008-2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,2
Raudel Puerto-Espino,3,es_sl_2008-3,1,6,1,1,1,1,1,1,1,1,1,1,1,1,6
Raudel Puerto-Espino,3,es_sl_2008-4,1,1,1,1,1,6,1,1,1,1,1,1,1,1,5
Raudel Puerto-Espino,3,es_sl_2008-5,1,3,1,1,3,3,1,1,1,1,1,1,1,1,3
Raudel Puerto-Espino,3,es_sl_2008-6,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,es_sl_2008-7,4,1,1,1,1,1,1,5,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,es_sl_2008-8,1,1,1,1,4,1,1,1,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,es_sl_2008-9,1,6,1,1,1,1,1,1,1,1,1,1,1,1,6
Raudel Puerto-Espino,3,espd_sl_2000-1,1,1,3,1,1,3,1,1,1,1,1,1,1,1,3
Raudel Puerto-Espino,3,espd_sl_2000-2,1,1,1,1,1,1,1,1,1,4,1,1,4,1,3
Raudel Puerto-Espino,3,esrx_sl_2006-1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2
Raudel Puerto-Espino,3,esrx_sl_2006-2,1,1,1,1,1,1,1,1,1,1,1,4,4,1,4
Raudel Puerto-Espino,3,esrx_sl_2006-3,1,1,1,1,1,3,1,1,1,1,1,1,4,1,3
Raudel Puerto-Espino,3,esrx_sl_2006-4,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3
Raudel Puerto-Espino,3,esrx_sl_2006-5,1,1,1,1,1,1,1,1,1,1,1,4,1,1,3
Raudel Puerto-Espino,3,esrx_sl_2009-1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,3
Raudel Puerto-Espino,3,esrx_sl_2009-2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,3
Raudel Puerto-Espino,3,esrx_sl_2009-3,1,1,1,1,1,3,1,1,1,1,1,1,4,1,4
Raudel Puerto-Espino,3,esrx_sl_2010-1,1,1,1,1,1,1,1,1,6,1,1,1,1,1,5
Raudel Puerto-Espino,3,esrx_sl_2010-2,1,1,1,1,1,1,1,1,1,1,1,5,1,1,5
Raudel Puerto-Espino,3,esrx_sl_2010-3,1,1,1,1,1,1,1,1,1,6,1,1,1,1,6
Raudel Puerto-Espino,3,esrx_sl_2010-4,1,1,1,1,1,1,1,1,1,5,1,1,1,1,5
Raudel Puerto-Espino,3,expe_sl_2009-1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2
Raudel Puerto-Espino,3,expe_sl_2009-2,1,1,1,1,1,5,1,1,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,expe_sl_2009-3,1,1,1,1,1,1,1,1,1,5,1,1,1,1,4
Raudel Puerto-Espino,3,f_sl_2003-1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2
Raudel Puerto-Espino,3,f_sl_2003-2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2
Raudel Puerto-Espino,3,f_sl_2003-3,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2
Raudel Puerto-Espino,3,f_sl_2003-4,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3
Raudel Puerto-Espino,3,f_sl_2003-5,1,1,1,1,1,1,1,4,4,1,1,4,4,1,4
Raudel Puerto-Espino,3,f_sl_2003-6,1,1,1,1,1,3,1,1,1,1,1,1,4,1,3
Raudel Puerto-Espino,3,f_sl_2003-7,5,1,1,1,1,1,1,1,1,1,1,1,1,1,5
Raudel Puerto-Espino,3,fir_sl_2004-1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,3
Raudel Puerto-Espino,3,fir_sl_2004-2,1,6,1,1,1,1,6,1,1,1,1,1,1,1,6
Raudel Puerto-Espino,3,fir_sl_2004-3,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,fir_sl_2004-4,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4
Raudel Puerto-Espino,3,fir_sl_2004-5,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3
Raudel Puerto-Espino,3,fis_sl_2008-1,1,1,1,1,1,4,1,1,1,1,1,1,3,1,4
Raudel Puerto-Espino,3,fitb_sl_2005-1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3
Raudel Puerto-Espino,3,fitb_sl_2005-2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3
Raudel Puerto-Espino,3,fitb_sl_2005-3,1,4,1,1,1,1,1,1,5,1,1,1,1,1,4
Raudel Puerto-Espino,3,fitb_sl_2005-4,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4
Raudel Puerto-Espino,3,gas_sl_2012-1,4,1,1,1,1,1,1,5,1,1,1,1,1,1,5
Raudel Puerto-Espino,3,gas_sl_2012-2,1,1,4,1,1,1,1,1,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,gas_sl_2012-3,1,1,1,1,1,1,1,4,4,1,1,1,1,1,4
Raudel Puerto-Espino,3,gas_sl_2012-4,1,1,1,1,1,1,1,4,1,1,1,1,3,1,3
Raudel Puerto-Espino,3,gas_sl_2012-5,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1
Raudel Puerto-Espino,3,gas_sl_2012-6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,gco_sl_2010-1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,gco_sl_2010-2,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4
Raudel Puerto-Espino,3,ge_sl_1997-1,1,1,1,1,1,1,1,1,1,1,1,2,4,1,1
Raudel Puerto-Espino,3,ge_sl_1997-2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Raudel Puerto-Espino,3,ghc_sl_2014-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Raudel Puerto-Espino,3,ghc_sl_2014-2,1,5,1,1,1,1,1,1,6,1,1,1,1,1,5
Raudel Puerto-Espino,3,ghc_sl_2014-3,1,1,1,1,1,3,1,1,1,4,1,1,4,1,3
Raudel Puerto-Espino,3,ghc_sl_2014-4,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3
Raudel Puerto-Espino,3,gis_sl_2005-1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2
Raudel Puerto-Espino,3,gis_sl_2005-2,1,1,1,1,1,1,1,1,1,1,1,1,5,1,4
Raudel Puerto-Espino,3,gis_sl_2005-3,1,1,1,1,1,1,1,1,1,5,1,1,4,1,4
Raudel Puerto-Espino,3,gps_sl_2010,1,1,1,1,1,1,1,1,1,4,1,1,1,1,4
Raudel Puerto-Espino,3,gr_sl_2001-1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2
Raudel Puerto-Espino,3,gr_sl_2001-2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3
Raudel Puerto-Espino,3,gr_sl_2001-3,1,1,1,1,1,1,1,1,1,5,1,1,5,1,4
Raudel Puerto-Espino,3,hal_sl_2003-1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,hal_sl_2003-2,1,1,1,1,1,5,1,1,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,hal_sl_2003-3,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,hal_sl_2003-4,1,1,1,1,1,1,1,6,1,4,1,1,1,1,5
Raudel Puerto-Espino,3,hal_sl_2003-5,1,1,1,1,1,1,1,1,1,3,1,1,1,1,3
Raudel Puerto-Espino,3,hal_sl_2006-1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2
Raudel Puerto-Espino,3,hal_sl_2006-2,1,1,1,1,1,4,1,1,1,1,1,1,1,1,3
Raudel Puerto-Espino,3,hal_sl_2006-3,1,1,1,1,1,1,1,1,1,6,1,1,1,1,5
Raudel Puerto-Espino,3,has_sl_2008-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,has_sl_2008-2,1,1,1,1,1,4,1,1,1,1,1,1,1,1,3
Raudel Puerto-Espino,3,has_sl_2008-3,1,1,1,1,1,1,1,4,4,4,1,4,4,1,5
Raudel Puerto-Espino,3,hes_sl_2007-1,1,1,1,1,1,5,1,1,1,1,1,1,1,1,5
Raudel Puerto-Espino,3,hes_sl_2007-2,1,1,1,1,1,4,1,1,1,1,1,1,4,1,4
Raudel Puerto-Espino,3,hes_sl_2007-3,1,7,1,1,1,1,1,1,1,1,1,1,1,1,6
Raudel Puerto-Espino,3,hes_sl_2007-4,1,1,1,1,1,1,1,1,1,5,1,1,5,1,4
Raudel Puerto-Espino,3,hls_sl_2014-1,1,1,1,1,1,1,1,1,1,5,1,1,4,1,4
Raudel Puerto-Espino,3,hls_sl_2014-2,1,1,1,1,1,4,1,1,1,1,1,1,4,1,4
Raudel Puerto-Espino,3,hni_sl_2006-1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2
Raudel Puerto-Espino,3,hni_sl_2006-2,1,1,1,1,1,1,1,1,1,5,1,5,5,1,4
Raudel Puerto-Espino,3,hni_sl_2006-3,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2
Raudel Puerto-Espino,3,hnt_sl_2005-1,1,1,1,1,1,1,1,1,1,5,4,1,4,1,4
Raudel Puerto-Espino,3,hnt_sl_2005-2,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,hpc_sl_2014-1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,hpc_sl_2014-2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2
Raudel Puerto-Espino,3,hpc_sl_2014-3,1,1,1,1,1,1,1,1,1,5,1,5,5,1,4
Raudel Puerto-Espino,3,hpq_sl_2001-1,1,1,1,1,1,3,1,1,1,1,1,1,4,1,4
Raudel Puerto-Espino,3,hpq_sl_2001-2,1,1,1,1,1,4,1,1,1,1,1,4,1,1,4
Raudel Puerto-Espino,3,hpq_sl_2001-3,1,1,1,1,1,4,1,1,1,1,1,1,1,1,5
Raudel Puerto-Espino,3,hpq_sl_2001-4,1,1,1,1,4,4,1,1,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,hpq_sl_2001-5,1,1,6,1,1,5,1,1,1,1,1,1,1,1,6
Raudel Puerto-Espino,3,hpq_sl_2001-6,1,1,5,1,1,1,1,1,1,1,1,1,1,1,5
Raudel Puerto-Espino,3,hpq_sl_2001-7,1,6,1,1,1,1,1,1,1,1,1,1,1,1,6
Raudel Puerto-Espino,3,hpq_sl_2001-8,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,hpq_sl_2001-9,1,6,1,1,1,4,1,1,1,1,1,1,1,1,5
Raudel Puerto-Espino,3,hrc_sl_2002-1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,4
Raudel Puerto-Espino,3,hsc_sl_2009-1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,4
Raudel Puerto-Espino,3,itw_sl_2009-1,1,1,1,1,1,1,1,1,1,4,1,1,3,1,4
Raudel Puerto-Espino,3,itw_sl_2009-2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,3
Raudel Puerto-Espino,3,itw_sl_2009-3,1,1,1,1,1,4,1,1,1,1,1,1,1,1,4
Raudel Puerto-Espino,3,jec_sl_2000-1,1,1,1,1,6,1,1,1,1,1,1,1,1,1,5
Raudel Puerto-Espino,3,jec_sl_2000-2,1,1,1,1,1,1,1,1,1,1,1,1,4,1,4
Raudel Puerto-Espino,3,jec_sl_2000-3,1,1,1,1,1,1,1,1,1,1,1,1,4,1,3
Raudel Puerto-Espino,3,jec_sl_2000-4,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3
Raudel Puerto-Espino,3,jec_sl_2000-5,1,1,1,1,1,1,1,1,1,4,1,4,4,1,3
Raudel Puerto-Espino,3,jnj_sl_2013-1,1,1,1,1,1,1,1,1,6,2,1,5,1,1,4
Raudel Puerto-Espino,3,jnj_sl_2013-10,1,4,1,1,1,1,1,1,5,1,1,1,1,1,5
Raudel Puerto-Espino,3,jnj_sl_2013-11,1,6,1,1,1,1,1,1,5,1,1,1,1,1,5
Raudel Puerto-Espino,3,jnj_sl_2013-12,1,5,1,1,1,1,1,1,5,1,1,1,1,1,4
Raudel Puerto-Espino,3,jnj_sl_2013-13,1,3,1,1,3,3,1,1,4,1,1,3,4,1,3
Raudel Puerto-Espino,3,jnj_sl_2013-14,1,1,1,1,1,1,1,1,4,1,1,1,1,1,3
